id;name;regency_name;province_name;regency_id
1010432;BUTAR;Tapanuli Utara;Sumatera Utara;1205
1012554;SIPULTAK;Tapanuli Utara;Sumatera Utara;1205
1010433;MUARA;Tapanuli Utara;Sumatera Utara;1205
1010434;BALIGE;Toba Samosir;Sumatera Utara;1206
1010435;SOPOSURUNG;Toba Samosir;Sumatera Utara;1206
1010436;TAMPAHAN;Toba Samosir;Sumatera Utara;1206
1010437;LAGUBOTI;Toba Samosir;Sumatera Utara;1206
1010438;PARSOBURAN;Toba Samosir;Sumatera Utara;1206
1010439;BORBOR;Toba Samosir;Sumatera Utara;1206
1010440;NASSAU;Toba Samosir;Sumatera Utara;1206
1010441;SILAEN;Toba Samosir;Sumatera Utara;1206
1010442;SIGUMPAR;Toba Samosir;Sumatera Utara;1206
1010443;PORSEA;Toba Samosir;Sumatera Utara;1206
1010444;PINTU POHAN MARANTI;Toba Samosir;Sumatera Utara;1206
1010445;NARUMONDA;Toba Samosir;Sumatera Utara;1206
1010446;PARMAKSIAN;Toba Samosir;Sumatera Utara;1206
1010447;AEK NATOLU;Toba Samosir;Sumatera Utara;1206
1010448;LIUMBAN JULU;Toba Samosir;Sumatera Utara;1206
1010449;ULUAN;Toba Samosir;Sumatera Utara;1206
1010450;JANJI MATOGU;Toba Samosir;Sumatera Utara;1206
1010451;AJIBATA;Toba Samosir;Sumatera Utara;1206
1010452;LUMBAN LOBU;Toba Samosir;Sumatera Utara;1206
1010453;PERBAUNGAN;Labuhan Batu;Sumatera Utara;1207
1012590;GUNUNG SELAMAT;Labuhan Batu;Sumatera Utara;1207
1010454;PANGKATAN;Labuhan Batu;Sumatera Utara;1207
1010456;JANJI;Labuhan Batu;Sumatera Utara;1207
1010455;SUKA MAKMUR;Labuhan Batu;Sumatera Utara;1207
1010457;NEGERI LAMA;Labuhan Batu;Sumatera Utara;1207
1010458;TANJUNG HALOBAN;Labuhan Batu;Sumatera Utara;1207
1010459;TELUK SENTOSA;Labuhan Batu;Sumatera Utara;1207
1010460;LABUHAN BILIK;Labuhan Batu;Sumatera Utara;1207
1010461;SEI BEROMBANG;Labuhan Batu;Sumatera Utara;1207
1012591;SEI PENGGANTUNGAN;Labuhan Batu;Sumatera Utara;1207
1010462;SIGAMBAL;Labuhan Batu;Sumatera Utara;1207
1010463;LINGGA TIGA;Labuhan Batu;Sumatera Utara;1207
1010464;KOTA RANTAU PRAPAT;Labuhan Batu;Sumatera Utara;1207
1010465;PERLAYUAN;Labuhan Batu;Sumatera Utara;1207
1010466;BANDAR PASIR MANDOGE;Asahan;Sumatera Utara;1208
1010467;AEK SONGSONGAN;Asahan;Sumatera Utara;1208
1012577;RAHUNING;Asahan;Sumatera Utara;1208
1010468;PULAU RAKYAT;Asahan;Sumatera Utara;1208
1010469;AEK LOBA;Asahan;Sumatera Utara;1208
1010470;AEK LEDONG;Asahan;Sumatera Utara;1208
1010471;SEI KEPAYANG;Asahan;Sumatera Utara;1208
1010472;SEI KEPAYANG BARAT;Asahan;Sumatera Utara;1208
1012643;SEI KEPAYANG TIMUR;Asahan;Sumatera Utara;1208
1010474;BAGAN ASAHAN;Asahan;Sumatera Utara;1208
1010473;SEI  APUNG;Asahan;Sumatera Utara;1208
1010475;SIMPANG EMPAT;Asahan;Sumatera Utara;1208
1012576;AIR TELUK KIRI;Asahan;Sumatera Utara;1208
1010476;AIR BATU;Asahan;Sumatera Utara;1208
1010477;HESSA AIR GENTING;Asahan;Sumatera Utara;1208
1010478;SEI DADAP;Asahan;Sumatera Utara;1208
1010479;PRAPAT JANJI;Asahan;Sumatera Utara;1208
1010480;TINGGI RAJA;Asahan;Sumatera Utara;1208
1010481;SETIA JANJI;Asahan;Sumatera Utara;1208
1010483;MERANTI;Asahan;Sumatera Utara;1208
1012578;PULO BANDRING;Asahan;Sumatera Utara;1208
1010482;RAWANG PASAR IV;Asahan;Sumatera Utara;1208
1010484;BINJAI SERBANGAN;Asahan;Sumatera Utara;1208
1010485;SIDODADI;Asahan;Sumatera Utara;1208
1010486;GAMBIR BARU;Asahan;Sumatera Utara;1208
1010487;MUTIARA;Asahan;Sumatera Utara;1208
1010488;SARIBU DOLOK;Simalungun;Sumatera Utara;1209
1010489;PAMATANG SILIMAHUTA;Simalungun;Sumatera Utara;1209
1010490;TIGA RUNGGU;Simalungun;Sumatera Utara;1209
1010491;HARANGGAOL;Simalungun;Sumatera Utara;1209
1010492;SIPINTU ANGIN;Simalungun;Sumatera Utara;1209
1010493;SARIMATONDANG;Simalungun;Sumatera Utara;1209
1010494;SIDAMANIK;Simalungun;Sumatera Utara;1209
1010495;PARAPAT;Simalungun;Sumatera Utara;1209
1012619;MARUBUN JAYA;Simalungun;Sumatera Utara;1209
1010496;TANAH JAWA;Simalungun;Sumatera Utara;1209
1010497;HATONDUHAN;Simalungun;Sumatera Utara;1209
1012612;BUNTU TURUNAN;Simalungun;Sumatera Utara;1209
1010498;TIGA DOLOK;Simalungun;Sumatera Utara;1209
1010499;TIGA BALATA;Simalungun;Sumatera Utara;1209
1010500;PANEI TONGAH;Simalungun;Sumatera Utara;1209
1010501;PANOMBEIAN PANE;Simalungun;Sumatera Utara;1209
1010502;PEMATANG RAYA;Simalungun;Sumatera Utara;1209
1010503;SARAN PADANG;Simalungun;Sumatera Utara;1209
1012621;CINGKES;Simalungun;Sumatera Utara;1209
1010504;NEGERI DOLOK;Simalungun;Sumatera Utara;1209
1012622;SINASIH;Simalungun;Sumatera Utara;1209
1010505;SINDAR RAYA;Simalungun;Sumatera Utara;1209
1012615;BAH TONANG;Simalungun;Sumatera Utara;1209
1010506;TAPIAN DOLOK;Simalungun;Sumatera Utara;1209
1010507;SERBALAWAN;Simalungun;Sumatera Utara;1209
1012616;RAMBUNG MERAH;Simalungun;Sumatera Utara;1209
1010508;SILAU MALAHA;Simalungun;Sumatera Utara;1209
1010509;BATU  ANAM;Simalungun;Sumatera Utara;1209
1010510;SIMPANG BAH JAMBI;Simalungun;Sumatera Utara;1209
1012613;BANDAR SIANTAR;Simalungun;Sumatera Utara;1209
1010511;GUNUNG MALIGAS;Simalungun;Sumatera Utara;1209
1010512;RAJA MALIGAS;Simalungun;Sumatera Utara;1209
1010513;HUTA BAYU;Simalungun;Sumatera Utara;1209
1010514;JAWA MARAJA;Simalungun;Sumatera Utara;1209
1010515;PEMATANG BANDAR;Simalungun;Sumatera Utara;1209
1010516;KERASAAN  ;Simalungun;Sumatera Utara;1209
1010517;BANDAR HULUAN;Simalungun;Sumatera Utara;1209
1010518;PERDAGANGAN;Simalungun;Sumatera Utara;1209
1012614;MARIHAT BANDAR;Simalungun;Sumatera Utara;1209
1010519;BANDAR MASILAM;Simalungun;Sumatera Utara;1209
1012617;BANDAR TINGGI;Simalungun;Sumatera Utara;1209
1010520;BOSAR MALIGAS;Simalungun;Sumatera Utara;1209
1012620;PARBUTARAN;Simalungun;Sumatera Utara;1209
1010521;UJUNG PADANG;Simalungun;Sumatera Utara;1209
1012644;SAYUR MATINGGI;Simalungun;Sumatera Utara;1209
1012618;BAH BOLON;Simalungun;Sumatera Utara;1209
1010522;HUTA RAKYAT;Dairi;Sumatera Utara;1210
1010523;BATANG BERUH;Dairi;Sumatera Utara;1210
1010524;BERAMPU;Dairi;Sumatera Utara;1210
1010525;SITINJO;Dairi;Sumatera Utara;1210
1010526;SIGALINGGING;Dairi;Sumatera Utara;1210
1010527;SUMBUL;Dairi;Sumatera Utara;1210
1010528;PEGAGAN JULU II;Dairi;Sumatera Utara;1210
1010529;SILALAHI;Dairi;Sumatera Utara;1210
1010530;PARONGIL;Dairi;Sumatera Utara;1210
1010531;BAKAL GAJAH;Dairi;Sumatera Utara;1210
1010532;KENTARA;Dairi;Sumatera Utara;1210
1010533;BUNTU RAJA;Dairi;Sumatera Utara;1210
1010534;KILOMETER 11;Dairi;Sumatera Utara;1210
1010535;SOPOBUTAR;Dairi;Sumatera Utara;1210
1010536;TIGA LINGGA;Dairi;Sumatera Utara;1210
1010537;GUNUNG SITEMBER;Dairi;Sumatera Utara;1210
1010538;TIGA BARU;Dairi;Sumatera Utara;1210
1010539;KUTA BULUH;Dairi;Sumatera Utara;1210
1010540;MARDINDING;Karo;Sumatera Utara;1211
1010541;LAUBALENG;Karo;Sumatera Utara;1211
1010542;TIGABINANGA;Karo;Sumatera Utara;1211
1010543;JUHAR;Karo;Sumatera Utara;1211
1010544;MUNTE;Karo;Sumatera Utara;1211
1010545;KUTA BULUH;Karo;Sumatera Utara;1211
1010546;PAYUNG;Karo;Sumatera Utara;1211
1010547;TIGANDERKET;Karo;Sumatera Utara;1211
1010548;SIMPANG  EMPAT;Karo;Sumatera Utara;1211
1010549;NAMAN TERAN;Karo;Sumatera Utara;1211
1010550;MERDEKA;Karo;Sumatera Utara;1211
1010551;KABANJAHE;Karo;Sumatera Utara;1211
1010552;BERASTAGI;Karo;Sumatera Utara;1211
1010553;KORPRI;Karo;Sumatera Utara;1211
1010554;TIGAPANAH;Karo;Sumatera Utara;1211
1010555;SINGA;Karo;Sumatera Utara;1211
1010556;DOLAT RAYAT;Karo;Sumatera Utara;1211
1010557;MEREK;Karo;Sumatera Utara;1211
1010558;BARUS JAHE;Karo;Sumatera Utara;1211
1010559;GUNUNG MERIAH;Deli Serdang;Sumatera Utara;1212
1010560;TIGA JUHAR;Deli Serdang;Sumatera Utara;1212
1010562;SIBOLANGIT;Deli Serdang;Sumatera Utara;1212
1010561;BANDAR BARU;Deli Serdang;Sumatera Utara;1212
1010563;KUTALIMBARU;Deli Serdang;Sumatera Utara;1212
1010564;PANCUR BATU;Deli Serdang;Sumatera Utara;1212
1010565;GUNUNG TINGGI;Deli Serdang;Sumatera Utara;1212
1010566;NAMORAMBE;Deli Serdang;Sumatera Utara;1212
1010567;BIRU-BIRU;Deli Serdang;Sumatera Utara;1212
1010568;TALUN KENAS;Deli Serdang;Sumatera Utara;1212
1010569;BANGUN PURBA;Deli Serdang;Sumatera Utara;1212
1010571;PETUMBUKAN;Deli Serdang;Sumatera Utara;1212
1010570;GALANG;Deli Serdang;Sumatera Utara;1212
1010572;TANJUNG MORAWA;Deli Serdang;Sumatera Utara;1212
1010573;DALU SEPULUH;Deli Serdang;Sumatera Utara;1212
1010574;PATUMBAK;Deli Serdang;Sumatera Utara;1212
1010575;DELITUA;Deli Serdang;Sumatera Utara;1212
1010576;SEI MENCIRIM;Deli Serdang;Sumatera Utara;1212
1010577;MULYOREJO;Deli Serdang;Sumatera Utara;1212
1010578;SEI SEMAYANG;Deli Serdang;Sumatera Utara;1212
1010579;HAMPARAN PERAK;Deli Serdang;Sumatera Utara;1212
1010580;KOTA DATAR;Deli Serdang;Sumatera Utara;1212
1010581;PEMATANG JOHAR;Deli Serdang;Sumatera Utara;1212
1010582;LABUHAN DELI;Deli Serdang;Sumatera Utara;1212
1010583;TANJUNG REJO;Deli Serdang;Sumatera Utara;1212
1010584;BANDAR KHALIFAH;Deli Serdang;Sumatera Utara;1212
1010585;KENANGAN;Deli Serdang;Sumatera Utara;1212
1010586;BATANG KUIS;Deli Serdang;Sumatera Utara;1212
1010587;PANTAI LABU;Deli Serdang;Sumatera Utara;1212
1010589;ARASKABU;Deli Serdang;Sumatera Utara;1212
1010588;KARANG ANYER;Deli Serdang;Sumatera Utara;1212
1010590;PAGAR JATI;Deli Serdang;Sumatera Utara;1212
1010591;LUBUK PAKAM;Deli Serdang;Sumatera Utara;1212
1010592;PAGAR MERBAU;Deli Serdang;Sumatera Utara;1212
1010593;BAHOROK;Langkat;Sumatera Utara;1213
1010594;BUKIT LAWANG;Langkat;Sumatera Utara;1213
1010595;SERAPIT;Langkat;Sumatera Utara;1213
1010596;TANJUNG LANGKAT;Langkat;Sumatera Utara;1213
1010597;MARIKE;Langkat;Sumatera Utara;1213
1010598;NAMU UKUR;Langkat;Sumatera Utara;1213
1010599;NAMU TRASI;Langkat;Sumatera Utara;1213
1010600;KUALA;Langkat;Sumatera Utara;1213
1010601;SELESEI;Langkat;Sumatera Utara;1213
1010602;SAMBI REJO;Langkat;Sumatera Utara;1213
1010603;STABAT;Langkat;Sumatera Utara;1213
1010604;KARANG REJO;Langkat;Sumatera Utara;1213
1010605;STABAT LAMA;Langkat;Sumatera Utara;1213
1010606;SEI BAMBAM;Langkat;Sumatera Utara;1213
1010607;SAWIT SEBERANG;Langkat;Sumatera Utara;1213
1010608;TANJUNG SELAMAT;Langkat;Sumatera Utara;1213
1010609;TANJUNG BERINGIN;Langkat;Sumatera Utara;1213
1010610;DESA TELUK;Langkat;Sumatera Utara;1213
1010611;HINAI KIRI;Langkat;Sumatera Utara;1213
1010612;SECANGGANG;Langkat;Sumatera Utara;1213
1010613;PANTAI CERMIN;Langkat;Sumatera Utara;1213
1010614;GEBANG;Langkat;Sumatera Utara;1213
1010615;PANGKALAN BRANDAN;Langkat;Sumatera Utara;1213
1010616;SECURAI;Langkat;Sumatera Utara;1213
1010617;DESA  LAMA;Langkat;Sumatera Utara;1213
1010618;TANGKAHAN DURIAN;Langkat;Sumatera Utara;1213
1010619;BESITANG;Langkat;Sumatera Utara;1213
1010620;PANGKALAN SUSU;Langkat;Sumatera Utara;1213
1010621;BERAS BASAH;Langkat;Sumatera Utara;1213
1010622;PEMATANG JAYA;Langkat;Sumatera Utara;1213
1010623;HIBALA;Nias Selatan;Sumatera Utara;1214
1010624;TANAH MASA;Nias Selatan;Sumatera Utara;1214
1010625;HILIANOMBASELA;Nias Selatan;Sumatera Utara;1214
1010626;PULAU TELLO;Nias Selatan;Sumatera Utara;1214
1010630;LABUHAN HIU ;Nias Selatan;Sumatera Utara;1214
1010628;SIMUK;Nias Selatan;Sumatera Utara;1214
1010629;PULAU-PULAU BATU BARAT;Nias Selatan;Sumatera Utara;1214
1010627;PULAU-PULAU BATU UTARA;Nias Selatan;Sumatera Utara;1214
1010633;LUAHAGUNDRE MANIAMOLO;Nias Selatan;Sumatera Utara;1214
1010634;BAWOMATALUO;Nias Selatan;Sumatera Utara;1214
1010635;HILISATARO;Nias Selatan;Sumatera Utara;1214
1010637;HILISIMAETANO;Nias Selatan;Sumatera Utara;1214
1010638;HILIZALOOTANO;Nias Selatan;Sumatera Utara;1214
1010632;ONOLALU;Nias Selatan;Sumatera Utara;1214
1010639;AMANDRAYA;Nias Selatan;Sumatera Utara;1214
1010641;ARAMO;Nias Selatan;Sumatera Utara;1214
1010640;ULUSUSUA;Nias Selatan;Sumatera Utara;1214
1010642;LAHUSA;Nias Selatan;Sumatera Utara;1214
1010636;SIDUAORI;Nias Selatan;Sumatera Utara;1214
1010643;SOMAMBAWA;Nias Selatan;Sumatera Utara;1214
1010644;GOMO;Nias Selatan;Sumatera Utara;1214
1010645;ULU IDANOTAE;Nias Selatan;Sumatera Utara;1214
1010648;SUSUA;Nias Selatan;Sumatera Utara;1214
1010650;MAZO;Nias Selatan;Sumatera Utara;1214
1010651;UMBUNASI;Nias Selatan;Sumatera Utara;1214
1010652;HURUNA;Nias Selatan;Sumatera Utara;1214
1010647;IDANOTAE;Nias Selatan;Sumatera Utara;1214
1010646;BORONADU;Nias Selatan;Sumatera Utara;1214
1010653;LOLOMATUA;Nias Selatan;Sumatera Utara;1214
1010649;ULUNOYO;Nias Selatan;Sumatera Utara;1214
1010654;LOLOWAU;Nias Selatan;Sumatera Utara;1214
1010658;HILIMEGAI;Nias Selatan;Sumatera Utara;1214
1010656;O'O'U;Nias Selatan;Sumatera Utara;1214
1010657;ONOHAZUMBA;Nias Selatan;Sumatera Utara;1214
1010655;HILISALAWA'AHE;Nias Selatan;Sumatera Utara;1214
1010659;PAKKAT;Humbang Hasundutan;Sumatera Utara;1215
1010660;ONAN GANJANG;Humbang Hasundutan;Sumatera Utara;1215
1010661;BONANDOLOK;Humbang Hasundutan;Sumatera Utara;1215
1010662;MATITI;Humbang Hasundutan;Sumatera Utara;1215
1010663;SAITNIHUTA;Humbang Hasundutan;Sumatera Utara;1215
1010664;SIGOMPUL;Humbang Hasundutan;Sumatera Utara;1215
1010665;PARANGINAN;Humbang Hasundutan;Sumatera Utara;1215
1010666;BAKTI RAJA;Humbang Hasundutan;Sumatera Utara;1215
1010667;HUTAPAUNG;Humbang Hasundutan;Sumatera Utara;1215
1010668;PARLILITAN;Humbang Hasundutan;Sumatera Utara;1215
1010669;HUTAGALUNG;Humbang Hasundutan;Sumatera Utara;1215
1010670;TARABINTANG;Humbang Hasundutan;Sumatera Utara;1215
1010671;SALAK;Pakpak Bharat;Sumatera Utara;1216
1010672;SIBANDE;Pakpak Bharat;Sumatera Utara;1216
1010673;SIBAGINDAR;Pakpak Bharat;Sumatera Utara;1216
1010674;SINGGABUR;Pakpak Bharat;Sumatera Utara;1216
1010675;KECUPAK;Pakpak Bharat;Sumatera Utara;1216
1010676;SUKARAMAI;Pakpak Bharat;Sumatera Utara;1216
1010677;TINADA;Pakpak Bharat;Sumatera Utara;1216
1010678;SIEMPAT RUBE;Pakpak Bharat;Sumatera Utara;1216
1010679;LIMBONG;Samosir;Sumatera Utara;1217
1010680;HARIAN;Samosir;Sumatera Utara;1217
1010681;SITIO-TIO;Samosir;Sumatera Utara;1217
1010682;ONAN RUNGGU;Samosir;Sumatera Utara;1217
1010683;SIRAIT;Samosir;Sumatera Utara;1217
1010684;MOGANG;Samosir;Sumatera Utara;1217
1010685;RONGGUR NIHUTA;Samosir;Sumatera Utara;1217
1010686;BUHIT;Samosir;Sumatera Utara;1217
1010687;TUK-TUK SIADONG;Samosir;Sumatera Utara;1217
1010689;AMBARITA;Samosir;Sumatera Utara;1217
1010688;SIMARMATA;Samosir;Sumatera Utara;1217
1010690;LOTTUNG;Samosir;Sumatera Utara;1217
1010691;KOTARIH;Serdang Bedagai;Sumatera Utara;1218
1010692;SILINDA;Serdang Bedagai;Sumatera Utara;1218
1010693;BINTANG BAYU;Serdang Bedagai;Sumatera Utara;1218
1010694;DOLOK MASIHUL;Serdang Bedagai;Sumatera Utara;1218
1010695;KUALA BALI;Serdang Bedagai;Sumatera Utara;1218
1010696;SIPISPIS;Serdang Bedagai;Sumatera Utara;1218
1010697;DOLOK MERAWAN;Serdang Bedagai;Sumatera Utara;1218
1010698;NAGA KESIANGAN;Serdang Bedagai;Sumatera Utara;1218
1010699;PAYA LOMBANG;Serdang Bedagai;Sumatera Utara;1218
1010700;TEBING SYAHBANDAR;Serdang Bedagai;Sumatera Utara;1218
1010701;BANDAR KHALIPAH;Serdang Bedagai;Sumatera Utara;1218
1010702;TANJUNG BERINGIN;Serdang Bedagai;Sumatera Utara;1218
1010703;SEI RAMPAH;Serdang Bedagai;Sumatera Utara;1218
1010704;PANGKALAN BUDIMAN;Serdang Bedagai;Sumatera Utara;1218
1010705;DESA PON;Serdang Bedagai;Sumatera Utara;1218
1010706;SIALANG BUAH;Serdang Bedagai;Sumatera Utara;1218
1010707;PERBAUNGAN;Serdang Bedagai;Sumatera Utara;1218
1010708;MELATI;Serdang Bedagai;Sumatera Utara;1218
1010709;PEGAJAHAN;Serdang Bedagai;Sumatera Utara;1218
1010710;PANTAI CERMIN;Serdang Bedagai;Sumatera Utara;1218
1010711;SEI BALEI;Batu Bara;Sumatera Utara;1219
1012560;SEI BAJANGKAR;Batu Bara;Sumatera Utara;1219
1010712;TANJUNG TIRAM;Batu Bara;Sumatera Utara;1219
1010713;UJUNG KUBU;Batu Bara;Sumatera Utara;1219
1010714;LABUHAN RUKU;Batu Bara;Sumatera Utara;1219
1010715;PETATAL;Batu Bara;Sumatera Utara;1219
1010716;LIMA PULUH;Batu Bara;Sumatera Utara;1219
1010717;KEDAI SIANAM;Batu Bara;Sumatera Utara;1219
1010718;SIMPANG DOLOK;Batu Bara;Sumatera Utara;1219
1010719;INDRAPURA;Batu Bara;Sumatera Utara;1219
1010720;PEMATANG PANJANG;Batu Bara;Sumatera Utara;1219
1010721;SEI SUKA;Batu Bara;Sumatera Utara;1219
1012559;LAUT TADOR;Batu Bara;Sumatera Utara;1219
1010722;PAGURAWAN;Batu Bara;Sumatera Utara;1219
1010723;LALANG;Batu Bara;Sumatera Utara;1219
1010724;PASAR MATANGGOR;Padang Lawas Utara;Sumatera Utara;1220
1010725;BATU GANA;Padang Lawas Utara;Sumatera Utara;1220
1010726;PORTIBI;Padang Lawas Utara;Sumatera Utara;1220
1010727;SIUNGGAM;Padang Lawas Utara;Sumatera Utara;1220
1010728;GUNUNG TUA;Padang Lawas Utara;Sumatera Utara;1220
1010729;NAPA GADUNG LAUT;Padang Lawas Utara;Sumatera Utara;1220
1010730;NAGA SARIBU;Padang Lawas Utara;Sumatera Utara;1220
1010731;LANGKIMAT;Padang Lawas Utara;Sumatera Utara;1220
1010732;ULOK TANO;Padang Lawas Utara;Sumatera Utara;1220
1010733;KOSIK PUTIH;Padang Lawas Utara;Sumatera Utara;1220
1010734;PANGIRKIRAN;Padang Lawas Utara;Sumatera Utara;1220
1010735;BATANG PANE II;Padang Lawas Utara;Sumatera Utara;1220
1010736;HUTAIMBARU;Padang Lawas Utara;Sumatera Utara;1220
1010737;SIPIONGOT;Padang Lawas Utara;Sumatera Utara;1220
1010738;SIBIO-BIO;Padang Lawas Utara;Sumatera Utara;1220
1010739;SIMUNDOL;Padang Lawas Utara;Sumatera Utara;1220
1010740;AEK GODANG;Padang Lawas Utara;Sumatera Utara;1220
1010741;SOSOPAN;Padang Lawas;Sumatera Utara;1221
1010742;PARINGGONAN;Padang Lawas;Sumatera Utara;1221
1010743;SIBUHUAN;Padang Lawas;Sumatera Utara;1221
1010744;TANJUNG BOTUNG;Padang Lawas;Sumatera Utara;1221
1010745;BATANG BULU;Padang Lawas;Sumatera Utara;1221
1010746;LATONG;Padang Lawas;Sumatera Utara;1221
1010747;PS. UJUNG BATU;Padang Lawas;Sumatera Utara;1221
1010748;PINARIK;Padang Lawas;Sumatera Utara;1221
1010749;UPT UJUNG BATU III;Padang Lawas;Sumatera Utara;1221
1010750;HURAGI;Padang Lawas;Sumatera Utara;1221
1010751;UJUNG BATU I;Padang Lawas;Sumatera Utara;1221
1010752;HURISTAK;Padang Lawas;Sumatera Utara;1221
1010753;BINANGA;Padang Lawas;Sumatera Utara;1221
1010754;SIHAPAS;Padang Lawas;Sumatera Utara;1221
1012565;GADING;Padang Lawas;Sumatera Utara;1221
1012562;PADANG GARUGUR;Padang Lawas;Sumatera Utara;1221
1010755;LANGGA PAYUNG;Labuhan Batu Selatan;Sumatera Utara;1222
1010756;HUTA GODANG;Labuhan Batu Selatan;Sumatera Utara;1222
1010757;CIKAMPAK;Labuhan Batu Selatan;Sumatera Utara;1222
1010758;AEK BATU;Labuhan Batu Selatan;Sumatera Utara;1222
1010760;BERINGIN JAYA;Labuhan Batu Selatan;Sumatera Utara;1222
1010759;AEK RASO;Labuhan Batu Selatan;Sumatera Utara;1222
1010761;BUNUT;Labuhan Batu Selatan;Sumatera Utara;1222
1010762;RASAU;Labuhan Batu Selatan;Sumatera Utara;1222
1010763;BATU AJO;Labuhan Batu Selatan;Sumatera Utara;1222
1010766;KOTAPINANG;Labuhan Batu Selatan;Sumatera Utara;1222
1010764;SISUMUT;Labuhan Batu Selatan;Sumatera Utara;1222
1010765;MAMPANG;Labuhan Batu Selatan;Sumatera Utara;1222
1010767;AEK GOTI;Labuhan Batu Selatan;Sumatera Utara;1222
1010768;ULU MAHUAM;Labuhan Batu Selatan;Sumatera Utara;1222
1010769;TANJUNG MEDAN;Labuhan Batu Selatan;Sumatera Utara;1222
1010770;TELUK PANJI;Labuhan Batu Selatan;Sumatera Utara;1222
1010771;PEKAN TOLAN;Labuhan Batu Selatan;Sumatera Utara;1222
1010772;AEK KOTA BATU;Labuhan Batu Utara;Sumatera Utara;1223
1010773;KP PAJAK;Labuhan Batu Utara;Sumatera Utara;1223
1012581;BATU TUNGGAL;Labuhan Batu Utara;Sumatera Utara;1223
1010774;MARBAU;Labuhan Batu Utara;Sumatera Utara;1223
1010775;BELONGKUT;Labuhan Batu Utara;Sumatera Utara;1223
1010776;AEK KORSIK;Labuhan Batu Utara;Sumatera Utara;1223
1010777;BANDAR DURIAN;Labuhan Batu Utara;Sumatera Utara;1223
1010778;SIMONIS;Labuhan Batu Utara;Sumatera Utara;1223
1010779;GUNTING SAGA;Labuhan Batu Utara;Sumatera Utara;1223
1010780;SIMANGGALAM;Labuhan Batu Utara;Sumatera Utara;1223
1010781;TANJUNG PASIR;Labuhan Batu Utara;Sumatera Utara;1223
1010782;KAMPUNG MASJID;Labuhan Batu Utara;Sumatera Utara;1223
1010783;KUALA BANGKA;Labuhan Batu Utara;Sumatera Utara;1223
1010784;AEK KANOPAN;Labuhan Batu Utara;Sumatera Utara;1223
1010785;SUKA RAME;Labuhan Batu Utara;Sumatera Utara;1223
1010786;SONO MARTANI;Labuhan Batu Utara;Sumatera Utara;1223
1010787;LONDUT;Labuhan Batu Utara;Sumatera Utara;1223
1010788;TANJ. LEIDONG;Labuhan Batu Utara;Sumatera Utara;1223
1010789;AWA' AI;Nias Utara;Sumatera Utara;1224
1010790;TUGALA OYO;Nias Utara;Sumatera Utara;1224
1010791;ALASA;Nias Utara;Sumatera Utara;1224
1010792;ALASA TALU MUZOI;Nias Utara;Sumatera Utara;1224
1010793;NAMOHALU ESIWA;Nias Utara;Sumatera Utara;1224
1010794;TUHEMBERUA;Nias Utara;Sumatera Utara;1224
1010795;SAWO;Nias Utara;Sumatera Utara;1224
1010796;LOTU;Nias Utara;Sumatera Utara;1224
1010797;LAHEWA TIMUR;Nias Utara;Sumatera Utara;1224
1010798;AFULU;Nias Utara;Sumatera Utara;1224
1010799;LAHEWA;Nias Utara;Sumatera Utara;1224
1010800;SIROMBU;Nias Barat;Sumatera Utara;1225
1010801;LAHOMI;Nias Barat;Sumatera Utara;1225
1010802;LOLOFITU MOI;Nias Barat;Sumatera Utara;1225
1010803;MANDREHE UTARA;Nias Barat;Sumatera Utara;1225
1010804;MANDREHE;Nias Barat;Sumatera Utara;1225
1010805;MANDREHE BARAT;Nias Barat;Sumatera Utara;1225
1010806;MORO'O;Nias Barat;Sumatera Utara;1225
1010807;ULU MORO'O;Nias Barat;Sumatera Utara;1225
1010808;PINTU ANGIN;Kota Sibolga;Sumatera Utara;1271
1010809;SAMBAS;Kota Sibolga;Sumatera Utara;1271
1010810;AEK HABIL;Kota Sibolga;Sumatera Utara;1271
1010811;AEK PAROMBUNAN;Kota Sibolga;Sumatera Utara;1271
1010812;PELABUHAN SAMBAS;Kota Sibolga;Sumatera Utara;1271
1010813;DATUK BANDAR;Kota Tanjung Balai;Sumatera Utara;1272
1010814;SEMULA JADI;Kota Tanjung Balai;Sumatera Utara;1272
1010815;MAYOR UMAR DAMANIK;Kota Tanjung Balai;Sumatera Utara;1272
1010816;KAMPUNG BARU;Kota Tanjung Balai;Sumatera Utara;1272
1010817;KAMPUNG PERSATUAN;Kota Tanjung Balai;Sumatera Utara;1272
1010818;SEI TUALANG RASO;Kota Tanjung Balai;Sumatera Utara;1272
1010820;SIPORI-PORI;Kota Tanjung Balai;Sumatera Utara;1272
1010819;TELUK NIBUNG;Kota Tanjung Balai;Sumatera Utara;1272
1010821;PARSOBURAN ;Kota Pematang Siantar;Sumatera Utara;1273
1010822;PARDAMEAN;Kota Pematang Siantar;Sumatera Utara;1273
1010823;BP NAULI;Kota Pematang Siantar;Sumatera Utara;1273
1010824;BAH BIAK;Kota Pematang Siantar;Sumatera Utara;1273
1010825;SIMARIMBUN;Kota Pematang Siantar;Sumatera Utara;1273
1010826;MARTIMBANG;Kota Pematang Siantar;Sumatera Utara;1273
1010827;AEK NAULI;Kota Pematang Siantar;Sumatera Utara;1273
1010828;KARO ;Kota Pematang Siantar;Sumatera Utara;1273
1010829;SINGOSARI ;Kota Pematang Siantar;Sumatera Utara;1273
